"STATION","NAME","DATE","CDSD","CLDD","DT00","DT32","DX32","DX70","DX90","EMNT","EMXT","HDSD","HTDD","PRCP","TAVG","TMAX","TMIN"
"IDM00096633","SEPINGGAN, ID","2022-03",,,,,"0","30","8",,"91",,,,,"88.5",
"IDM00096633","SEPINGGAN, ID","2022-05",,,,,"0","27","9",,"92",,,,,"88.6",
"IDM00096633","SEPINGGAN, ID","2022-06",,,,,"0","29","5",,"90",,,,,"88.2",
"IDM00096633","SEPINGGAN, ID","2022-07",,,,,"0","27","2",,"90",,,,,"86.9",
"IDM00096633","SEPINGGAN, ID","2022-08",,,,,"0","29","0",,"89",,,,,"86.4",
"IDM00096633","SEPINGGAN, ID","2022-09",,,,,"0","26","4",,"91",,,,,"87.7",
"IDM00096633","SEPINGGAN, ID","2022-10",,,,,"0","26","6",,"91",,,,,"87.6",
"IDM00096797","TEGAL, ID","2022-01",,,,,"0","29","9",,"94",,,,,"89.1",
"IDM00096797","TEGAL, ID","2022-02",,,,,"0","27","3",,"93",,,,,"87.9",
"IDM00096797","TEGAL, ID","2022-03",,,,,"0","29","14",,"95",,,,,"89.9",
"IDM00096797","TEGAL, ID","2022-04",,,,,"0","26","20",,"94",,,,,"90.4",
"IDM00096797","TEGAL, ID","2022-05",,,,,"0","30","25",,"95",,,,,"90.9",
"IDM00096797","TEGAL, ID","2022-06",,,,,"0","28","19",,"92",,,,,"90.1",
"IDM00096797","TEGAL, ID","2022-07",,,,,"0","29","14",,"94",,,,,"90.0",
"IDM00096797","TEGAL, ID","2022-08",,"479","0","0","0","31","20","75","95",,"0",,"83.4","90.5","76.2"
"IDM00096797","TEGAL, ID","2022-09",,"472","0","0","0","28","20","76","96",,"0",,"83.9","90.9","76.9"
"IDM00096797","TEGAL, ID","2022-10",,,,,"0","29","21",,"94",,,,,"90.5",
